Id,OrderAt,StoreId,UserId
bb6956ee-f5b7-4daa-834c-067f4276da7e,2023-11-12 02:13:49,7ff34e15-77c2-461f-be49-3e2171000e11,1eeced93-82bf-4ce6-982a-d518445c2fc6
f90adb8b-b952-4321-9e12-321e1b35f35d,2023-04-26 06:03:08,e654d563-49f6-4cea-9811-7f136d3ca3f6,ac299118-1c9f-4e31-ac32-d47a4f2b8ba4
977f2fae-4a14-4bcc-b4b7-2a19557109cc,2023-09-19 18:53:59,87fd947a-2ce1-4af9-b875-06a8ae470fd4,a40787d6-15d5-436e-bad5-3439c8a5666a
ce647124-bd63-48eb-9bbb-c450e54d3c2e,2023-10-22 17:19:21,2fe72628-e8db-44ff-9e56-a64f45185b34,48cb0fc4-f6eb-4c89-b92d-f5f0097ac196
dfc433a6-35b9-4ef5-b03d-c54457a264f2,2022-10-27 18:49:28,7ff34e15-77c2-461f-be49-3e2171000e11,681cb3b3-4f04-4efc-911b-09b0b466efb6
2ed6468d-d379-4dd8-bbc4-647319c62c61,2022-10-09 20:13:17,07d76de5-f46a-4c98-8652-01e56e303751,0a276432-05a7-4679-a927-ce93dc8e5ac0
bdca3665-9f35-4488-87c3-c5e37f20d40e,2022-02-08 23:15:02,c1ab99ba-cd82-4399-94ad-15471b80ee3f,0565777f-4866-4c6e-ada4-0aec15fde368
007cad6a-3042-42ed-b411-c8f834217bf0,2023-11-17 02:14:24,2fac6710-fe9f-42bd-8f25-b33161dba183,dbeaa062-19ff-48fc-9f84-49c542813b88
4daa0e12-81af-45f8-9230-1e7ebb1d8a07,2023-03-05 07:43:59,54640117-0759-49e9-bba7-dc99e5148c34,7f07a4d5-0764-45a3-ab12-f6ac96111c91
5fa4f641-960d-4a57-8a2e-7922e5577fcc,2022-07-01 09:39:49,87fd947a-2ce1-4af9-b875-06a8ae470fd4,c13028c0-cfa1-494c-acc6-f2c926d29dc2
7dd15e23-6357-4829-89d3-14be51182817,2022-12-03 14:09:51,1c506338-41b4-4baf-83e8-e0d82199276c,856ff3de-8b18-40aa-88da-f0eef709e37e
469e8737-b814-4ecf-a2c0-a55ab8d266d4,2022-06-26 07:33:34,8ff48316-ca1f-4df8-8efe-47bdd0ce8d3a,88f669d4-3a0e-401c-83c3-daf05cf4955a
131cdad8-85f0-4975-ac2a-ae6302407cf6,2023-02-23 03:52:56,e398d1fa-4360-4bec-9388-abff55f38723,db69f1d0-d0a7-4224-8790-4ff3fd383c45
16dc763c-545b-4b29-bdb3-f8bf1ba0ab80,2023-01-19 01:34:41,501d858e-d31f-4af8-9a3a-e26ae5d26304,8ea25da6-1575-4188-99d0-85110a935f24
4838d0ed-a933-43bf-b2d3-83bdd33ff945,2023-09-12 16:04:56,fab45d57-c584-426b-8d0f-8cb5d3970672,e51467ec-fa93-4442-8668-ab8bb2e3ea45
db43aec1-1e4e-4741-9ba7-ba5c12078b72,2022-11-04 10:05:55,976687bf-becb-4810-8e29-15db2687b71f,a3646f18-0858-4d97-b016-c67365db6447
c84e510c-8ac5-498c-984e-60d5aee7a98d,2023-10-12 20:13:57,e16026f4-68c9-408c-b948-34e41cade557,7410db5c-3a27-4062-bd72-6188aaa113e8
953f334c-52eb-4b65-b707-f45eaad78e6b,2022-02-20 23:50:41,61c23c85-11a9-430f-99aa-56ec6b15e443,4161ef2c-ed4c-4860-ac7e-165936ac97dd
a666545a-dc04-4927-82a9-594b8ba1bec3,2022-08-07 22:13:39,049afba2-0ccc-4f31-a4a0-c2b145c19de0,358752a4-7f0a-4bdf-b246-0bd224938500
6e8a9132-62f0-4320-811f-1b52833e499f,2023-01-20 07:18:17,825710a6-9882-4a4e-ba0e-d1d5920366f1,abc3c7fd-b1a9-4f0a-be82-a935cd9d5417
23efd342-009e-486c-b5a5-64c2f8f0c2bd,2023-06-27 00:36:24,9f68a15f-1be0-48f7-9b5a-694d8c4c0b02,9da999e7-faed-499a-b209-2b23eedc27a2
c4519f8c-ff1e-41a5-9b18-799efa5e726c,2023-05-08 11:35:58,71adbedc-5041-4c8b-9c07-b65b2ec2ddf6,29d1345c-4bd6-4d3d-9fba-df82921bfcf3
16dd4c91-1ccc-4a5f-84c1-da641a58ce20,2022-01-20 20:05:46,17bc4477-032c-45a6-bab1-9470d31f64d8,cda72a34-eefd-4523-a10c-9463de14d9ab
f9fbda6a-d457-416f-8ee8-afad8fe9c0be,2023-06-02 17:34:28,ba0c7dc8-1133-4c92-8c7e-8f369f82c179,8b417b22-12a5-46ae-8539-7093acf84772
561686f1-f8a4-4ace-82c4-d821f4de6e70,2023-04-06 19:54:36,d896efc0-b073-4fbb-af68-0bfe2ba604d7,62e28f3d-6c31-40f1-a136-63a433498df1
aa244659-aeb5-470e-bb8f-6fdb8106e73d,2023-01-13 19:49:44,376a2e57-9db3-44ce-b9d9-66cad9174672,55673f20-c757-4eb0-a5ce-fc3eda666470
515a88de-2602-4f97-ab56-a8f57cad77ee,2022-04-02 18:09:57,cbcbecd2-2d83-44ff-adc6-edbd0616bcfb,de695a3f-e981-45fd-9fb9-c9ac4ffaae81
d3be60c3-81a8-4187-89a1-ea6624d1ac98,2023-07-28 09:16:29,3015438f-c2d7-4125-a166-a5b8a0b07b88,1654ddf0-61d1-4196-8a53-36ce5b526ee6
0253e3bd-c540-4d54-8eab-6209a831b548,2022-06-28 00:08:29,4fdedaa2-6e80-4ff0-8d67-68c7456fd3ab,58f21190-557e-461f-99bb-6b48582ca861
035f7c24-0615-410c-b5ed-c630c2e83ad2,2023-07-22 06:11:04,fab45d57-c584-426b-8d0f-8cb5d3970672,1a46a8c4-271f-46cb-8adf-ab4be9978be3
55d5524a-d218-44ff-a1cd-35633f88ca1b,2022-10-11 06:08:03,7793d1ea-9e79-40cf-a96d-c54d4aaddb3b,dc05b8ef-f36e-46d1-a59f-a9ee838153a1
cce1ae06-38a4-4117-8e22-fa389b0b7976,2023-10-27 18:03:52,e398d1fa-4360-4bec-9388-abff55f38723,12508058-41db-4eef-b09d-0d2e4650f428
91d90639-b64b-4d97-bf42-55727d57f52b,2022-01-28 18:52:46,fcd2c6ac-a522-4a68-89b8-0ca1fe26cc4c,5a3a9987-7257-44e6-b2c2-6f96e013ee0b
890de6f0-645d-467a-9557-a3d547b32d04,2023-05-24 22:10:13,d6f854c7-5f9c-4615-a9b5-e5278e24bcae,1233fd43-e669-4f74-b69d-ba78197fb61c
721065b1-9b0e-413b-8188-ae218708ab1d,2022-03-15 15:53:29,47a75677-bc1f-4cf2-8881-2f0f77b611c9,7062ce92-5bea-4107-b81f-7f507c82f7ba
ca88c64c-dde7-4daf-bedb-8da30e8cd330,2023-06-27 10:42:14,6da1315b-72ae-4b85-a2a1-e92949a706a3,6ac4b71a-8fa6-44e0-99c1-6e863e774e5c
a4c4830e-2183-438b-a312-099ab3aa291e,2022-09-01 06:29:47,e24cd40a-e22f-42bf-ba0c-477f4f4a8381,79840e1b-9163-4e5f-bc1d-6e70cb3379ea
5bc6691c-3ab2-4cce-a3b5-7b0adafedffa,2022-04-02 02:21:55,ea1ce172-55bf-40f9-a123-e32b1a2e874c,089f20f8-1ccb-4381-b3c4-a7338eb944e6
6cfbe579-a34c-41c8-af0a-9a60b1285637,2022-07-25 08:45:50,2375990e-3cea-4ebb-863d-c52285fb15e9,918990e2-7785-4f84-85f5-381a16883173
db1c0c5d-e6a0-4ee5-94ba-b077cd7fb922,2022-04-16 13:40:03,6045d2cf-9600-4039-8ddc-c4f0e72e1569,05f64834-f506-449c-be5b-13e529ec0abf
e46729a3-9506-430d-9498-e0269b26fd05,2022-09-21 23:41:52,e278bba1-9b6b-4929-9779-c7524c3a66a8,f91ba441-aa53-485e-a3f7-61cc000524c0
007607fe-83d5-4db7-9c24-37ec2fc52042,2023-04-13 16:05:48,976687bf-becb-4810-8e29-15db2687b71f,333f2e85-9c2a-48db-ab87-8438c2323d13
c033416b-d2de-4c12-b114-4bfd3a10620b,2023-01-07 16:45:39,07d76de5-f46a-4c98-8652-01e56e303751,feb6c114-6c3f-43f4-9ab4-27e7b3a63e2d
c05a0b94-1289-4522-8961-84914f05d79f,2023-10-08 20:34:40,00c2aa6b-b381-4df9-ba05-9a29ad849c6c,5a8ee8a0-712b-45e0-891a-06f931adbe23
936f9d31-d711-48c8-a4b1-bc9c6df81c8a,2022-01-07 08:23:47,17bc4477-032c-45a6-bab1-9470d31f64d8,ab1f0a8b-499a-45d2-a05e-a7459b7e5064
a8e7807e-e7b7-4b92-a6b3-3949291a610c,2023-11-20 03:00:08,e1c7dca6-4b16-47d3-957c-6b18dda44569,834cc843-4099-4d9d-a99c-bffd70e57b85
9aa8cc22-a889-4560-bfeb-faa15ca3eeb9,2023-12-07 10:59:45,53431858-c1f4-4c07-8a30-424b05adc704,32f38898-0886-4e03-bc3d-a97b96739827
c033b229-99d5-4172-b0d6-9a30d3666aee,2022-08-17 15:56:50,80417eae-0ef3-4ba2-88b1-4c31b49357ad,bc259767-d118-4829-b9bb-9a60e2183cfd
d219e852-9321-4b1f-a94c-1af885a44b74,2022-11-23 13:28:49,0e3b9822-4e80-48c4-9551-0646ac71a35f,7f187315-4093-49de-a311-5c1255756ba0
7512c48c-257a-40a0-baec-7886ec998dde,2022-07-24 23:29:34,3430be37-13ab-4a71-bd11-2a75242c711a,19bba386-c4b3-46ba-a086-4ec707b57f6a
0e1e523e-8036-4f1b-947a-363cfacb984a,2023-06-26 02:58:35,7e3fe677-8eb6-4c64-9a2f-2406ca79705e,ddc8bcc3-a951-4fde-834b-675f35a06221
3e1e5ff9-6064-46c0-b860-2e2c03fe59ee,2023-09-16 19:47:12,00c2aa6b-b381-4df9-ba05-9a29ad849c6c,67f40229-62a2-49bc-8d34-c813b5f31d25
3ffccefd-43e4-4831-91a7-bc177c47a905,2023-03-24 20:07:05,92f36258-fe9b-4171-a020-0495d6046a6b,64bb28f8-1da6-42b8-b41b-077532751d83
2e5072ed-a047-479c-9f7b-768c2c868e54,2022-03-11 23:56:34,6960b76c-0982-42db-bf8e-17a2aeb97a04,753f80b3-b415-4ff5-8759-103b1afb7c3d
42fc9bb5-5576-48b4-90a6-f61ce63b90a3,2023-06-26 21:27:56,1ebd38e8-6bfe-47a7-a2db-b18778893e35,96334739-aa71-47e6-9ee7-3dcc1262e098
e7cc0bc6-1aa0-43ab-96de-3c294dcf746a,2023-04-02 15:32:05,e278bba1-9b6b-4929-9779-c7524c3a66a8,adfb421e-3edb-4725-9232-5d6390f67d31
467b8f1b-8586-4690-ad04-4dab0f83c8f2,2023-04-24 18:15:35,00ea8839-3d9c-45de-a0c7-1da559554c86,956c2046-0e64-4bdd-ac8a-c430eef1da26
4ab5b05e-84d9-4a0b-a363-30239c9f10cc,2023-10-14 21:37:55,76d80535-759f-4ed7-83ee-b72ada6b1c83,059d93ad-0a55-49a2-98f6-43c8d3a53c03
e48e2be6-b253-4750-827d-8dbcbdfff350,2023-02-07 07:44:41,07d76de5-f46a-4c98-8652-01e56e303751,3da7ad41-1816-46ca-a829-bb3f69d664c5
d4b7beb7-387e-4b80-9e18-064489692389,2023-12-18 19:46:18,c1ab99ba-cd82-4399-94ad-15471b80ee3f,5e0207e2-257c-4730-ba32-67839b02bf35
3160b963-0778-45fe-9a04-f85c8301a555,2022-09-25 17:40:44,fab45d57-c584-426b-8d0f-8cb5d3970672,4f49b081-f260-4752-b508-475d9dea558d
bf1378ac-7a46-4907-88f5-e36f69ccdd54,2022-08-07 09:00:27,331e90a5-4148-49c9-af2a-6e13f3a0d408,bbcd77b7-09fa-4c94-ae75-cb293e5c5b81
186cc05e-8df6-45c6-bfa8-b5ff3358f4ab,2023-09-08 13:07:46,6da1315b-72ae-4b85-a2a1-e92949a706a3,3b664705-0fe7-4564-9200-0e82b2a9f1cc
0ffcdf4d-7086-4e79-ae92-40b05ad97b51,2023-01-16 21:20:45,e398d1fa-4360-4bec-9388-abff55f38723,f6c2dc2a-00cc-416b-b319-ef253771438b
529033f8-c098-41dc-b751-ad8df5110ac7,2022-01-04 02:31:13,e45ed884-c3e9-4430-b338-fcdc127f7788,1f74d23b-a543-4c4f-9b12-fd9d7d601a83
9a2ad250-7703-4a50-b2cd-1ecf2549934e,2023-06-24 05:20:15,f941193e-9cb3-430e-9e71-759a1f4fff49,d3fb2bbf-f303-48cd-af97-5a66986e6a78
1e3ab596-1e5d-4e22-aa79-64861ed79165,2022-03-16 13:51:07,2375990e-3cea-4ebb-863d-c52285fb15e9,483f24db-e760-4b84-b777-90180902029e
f40c2723-8696-4ecb-9686-baabfcaa8dbf,2023-06-19 19:31:28,6da1315b-72ae-4b85-a2a1-e92949a706a3,09fdecd5-100e-4ab3-b0fc-8f83bb35c171
dd1650f0-a278-48d9-ae67-7a180c65f0e8,2022-09-19 00:55:16,3430be37-13ab-4a71-bd11-2a75242c711a,c667c3da-2910-4829-a2e6-d39d0e0eea4f
9c0e1966-0031-4c45-b539-7f7a4f06eddb,2023-05-05 03:10:26,b20561c2-48b0-44f3-bbc6-721448e9c887,bd2f681a-ae8a-4874-97f9-d80377154183
acb4bea5-77c4-4b5b-af0d-89aaa02fd567,2022-01-01 22:31:18,0e3b9822-4e80-48c4-9551-0646ac71a35f,45ead412-9630-443e-a693-b601e1fffb35
95587990-b54b-47fa-8bca-66d253f52583,2022-03-07 23:22:17,fcd2c6ac-a522-4a68-89b8-0ca1fe26cc4c,b062d8cf-eadf-4916-bb73-1a76ba424a31
a35a92d8-a77c-4fea-93b7-fb03cc0cdaf9,2023-01-11 15:53:11,27cf259d-c825-4ce6-96c1-cdd5e9e283e8,b482d68f-5f7b-48dd-b4c8-cd9995cae472
009feb34-b67d-463b-ac9a-c6819b8000b9,2023-06-27 16:39:43,6b94fa36-54ca-4e0d-9b06-debee60e2a50,f9b10fdc-4212-4c19-8b68-1a5eb0321e1e
e15e09ae-12bd-4a33-aa0a-5516fbff02ed,2022-09-28 16:44:03,7793d1ea-9e79-40cf-a96d-c54d4aaddb3b,cf8303ad-c1b8-48e9-a09e-177ae74d61c4
becf1edf-8777-4bae-a45a-799bd2492b2e,2022-02-19 00:58:55,3232ac43-0c77-4605-81ed-32236b95395b,a8966c1a-ba26-47f6-b591-9c306a4016e0
49929a65-06d9-4886-8ad4-29a23372c59d,2023-10-12 15:13:57,8ff48316-ca1f-4df8-8efe-47bdd0ce8d3a,4e8b47b3-b59f-4207-ac5b-b4a18f67825f
d64d5ef7-a268-45d4-9487-1f587be0e16a,2023-03-12 13:37:09,dc5b5bbe-ddfc-4c20-b11c-9764aa02b58f,4c0e10b5-0a46-45f7-a6e3-e67153c62897
7e1322f2-bed1-4079-8ad1-d78f7d515895,2022-09-16 13:36:39,921356c5-a04e-479f-aaea-908ee8afb98a,29d1345c-4bd6-4d3d-9fba-df82921bfcf3
b14fed52-bc0c-4928-bc52-9ff092248986,2023-01-22 19:43:15,9c95f39a-44b9-4c60-a526-21758cf6564f,b46b84a3-f6ae-4d73-ad62-e785ab230161
2ac7ac8c-e5ca-457d-8297-2add5290d47b,2022-12-20 14:17:59,2dec0cb8-4185-43a1-a03e-fe31c8fa248a,1a82e585-adaf-4759-b84a-136a4b0a41a9
49d33317-85d7-4df3-9d5a-606a11b6787e,2022-02-12 02:30:01,30fe2c90-256d-49be-95af-1a370c908b34,f8861a10-ef60-4ca2-b002-163bf0a8dd5f
5db73950-6bc0-4796-8912-0766c3f42957,2022-12-06 02:29:29,e45ed884-c3e9-4430-b338-fcdc127f7788,f3b98a53-5fb4-483a-948a-4ce0202673e7
295f5170-80a1-4901-b719-cb46d2b31c36,2022-08-15 14:06:03,27cf259d-c825-4ce6-96c1-cdd5e9e283e8,315dee01-fe40-460d-955a-f9a9877769e4
fd69affd-362d-43a3-8b06-0ee0e2181c67,2022-06-08 11:06:12,3430be37-13ab-4a71-bd11-2a75242c711a,04008758-7c8c-42fd-aa24-a640d55f3c74
e5c1c278-f34f-47ce-8ec8-1fb753426515,2023-11-05 01:21:38,6f32a27c-3bfc-4d16-8e75-cc56990f9707,c16ed491-6dc0-4de4-ab2b-1fa86cd3e86e
d50c3023-dc7b-48bd-9819-017e605077ae,2023-12-15 18:29:06,6a6c73b5-2bbd-496d-ba5c-22ad0c065e5b,cafa6226-54b8-4850-9072-a01c89df200b
f59717b1-2ca8-4334-ac6d-9688c5ca826c,2023-03-05 14:07:12,a4a6d4ab-88e1-4b2c-87bc-27870fa347a5,d198aa7a-31a9-42fc-8d48-b49d70ac336f
a402358e-12f1-4cdf-9e27-f792243581bb,2023-08-16 12:01:47,ba0c7dc8-1133-4c92-8c7e-8f369f82c179,7426b95d-0e33-44dc-8675-3331be331601
ea6def92-3810-4873-81fb-d2ffe326213c,2022-12-27 19:22:55,8510f67e-37d8-40a2-afa7-6bf6eb63a4da,94c31311-92ee-48ed-99b3-0a549a4d9d5c
a79b84da-e487-4d85-9ae6-9f608646cf46,2023-09-26 15:59:41,01cd0d96-2549-4c4c-8ff0-d66fdab359db,6e157b66-cfa7-4e12-be98-943c09cc3a50
89abc242-922f-4245-b130-aa82590634af,2023-05-09 15:47:25,501d858e-d31f-4af8-9a3a-e26ae5d26304,b2586652-5502-4d8c-adb0-f0c9d9ab6116
3695dbc2-35d3-4546-9780-44c69e6b91af,2022-01-11 18:20:51,001d4b54-2dfa-4e62-aca9-e937f822573a,a35a7f84-31ab-4b2a-b439-23e78e37848d
0bbe77f5-1cad-497c-9dff-dd7285218e05,2023-02-23 14:13:29,00c2aa6b-b381-4df9-ba05-9a29ad849c6c,90401b5d-b94e-4fa8-86c2-4e10dedc34c1
f973d182-19e6-4684-9755-1c25b89ea789,2022-01-13 17:31:08,ad93ae81-8841-478a-ba6c-907e96c14652,c9cb1d14-df08-41b9-be75-6593787435f2
d8065785-2606-4011-9764-0c8b564bfb56,2022-02-02 20:46:52,921356c5-a04e-479f-aaea-908ee8afb98a,cee54de3-a326-4b8b-85f4-77d9969521d2
903e2578-6ff1-44cc-a7e0-759eacf48578,2022-10-10 08:56:32,82d05b45-ba03-4c08-b1fa-0c312befb620,0a9d7de3-69f9-4de3-ab54-cf85b974441b
848c0019-d196-4fd7-a89d-794676c0ca37,2023-09-23 16:15:35,15bb7360-189d-41ca-af6d-e786a4e96d41,739e161e-8c10-4e65-80c0-5b7f4a2511eb
e244188c-5415-4435-bfb7-88bb880362ec,2022-08-24 18:41:27,6da1315b-72ae-4b85-a2a1-e92949a706a3,315dee01-fe40-460d-955a-f9a9877769e4
5f1ed88e-d421-482e-8216-568151f59ecf,2022-01-23 21:49:50,87fd947a-2ce1-4af9-b875-06a8ae470fd4,b9cbfeb6-080d-4763-93df-478e97c42419
5f28bc44-a0c2-465b-8eb6-dcc7b216ffbf,2022-10-12 10:50:32,ea1ce172-55bf-40f9-a123-e32b1a2e874c,c7720e1c-1f3a-4d0d-8d2e-ccb2c6be592b
1f315a55-5774-4fbd-aad9-f305567c4e8f,2022-10-19 21:04:48,a4a6d4ab-88e1-4b2c-87bc-27870fa347a5,9fb94e8b-3d8f-46c0-80e0-c03be6092966
04a1c1f4-59c3-4f5a-aa0b-f4dbe84fb669,2023-08-13 21:22:10,af420893-25a1-4e6c-bbd7-7fc2b390ba5c,f531aef7-fb17-4dd9-94a9-40203ed6635c
8e58f929-b1b5-4125-b883-82f292df09e5,2023-08-17 17:20:47,e1c7dca6-4b16-47d3-957c-6b18dda44569,14b36025-14b9-4100-9568-160fe64ef32d
5d824d4a-8c86-4cf0-b270-eb7201790e20,2022-09-28 04:09:40,ad93ae81-8841-478a-ba6c-907e96c14652,2ad18242-df2c-4be6-9af7-0bd71faa09fb
17c53567-bb72-4acd-b478-9158930f7167,2023-06-28 03:17:04,6f32a27c-3bfc-4d16-8e75-cc56990f9707,928b27ac-6f3b-4dad-a012-5d2e8246f677
63f81aa0-5346-4298-a9c1-4840bd608f65,2022-09-20 11:09:32,e278bba1-9b6b-4929-9779-c7524c3a66a8,9e4641a4-3d5b-4dea-9567-8b8394ac525f
de834462-93bf-4de2-8221-6d83682ee388,2023-06-06 15:42:50,6b94fa36-54ca-4e0d-9b06-debee60e2a50,d2323ade-201c-43e6-b6a3-7fef76bb4c01
404de955-c7a1-46a3-a430-03019f7f8dbd,2023-07-11 18:31:14,1c506338-41b4-4baf-83e8-e0d82199276c,22f84cd9-6e3a-403d-bb87-65829ee3835a
f706a8c1-2970-4c83-b65a-0799af8a8f70,2022-05-16 09:25:54,2fac6710-fe9f-42bd-8f25-b33161dba183,b417b51c-c6ad-4385-89fd-e6a76084ee22
e80d0cc2-f3c8-47a9-9976-36574acf172d,2022-12-13 04:38:21,976687bf-becb-4810-8e29-15db2687b71f,a1358a2f-9c7c-431e-b465-c9e86ded5a42
58d13b04-0f74-4381-a506-b2d6bcbb806e,2022-09-14 11:48:03,09bcfceb-2b9a-4657-898b-79e1555bfb58,d5aa2719-b901-41f7-be91-3a043f476d20
c14fa30e-2d44-4674-8572-165d08137c2e,2022-11-18 12:00:25,2fac6710-fe9f-42bd-8f25-b33161dba183,415826ea-bb68-4f92-a9e5-361fa80ebc0a
bb87e94a-9477-4288-8596-a95a31ae5960,2022-03-27 05:32:59,feac693c-931b-4954-9f4e-21fade8a137d,bad34af4-8288-4e12-b7eb-f38cad9228c1
0b78b08a-275a-4e92-b550-e57ee03be857,2022-07-11 15:57:05,78154d10-445d-4f59-9e42-bc0e79a4032a,4cb2ab0f-cd5c-41bd-a4be-64a0965ea4bc
a7012289-b8f3-4e58-81d3-afc0ad3f1c67,2023-04-08 13:59:09,6739365e-c336-4446-ba87-542a3858d11a,5853da2a-8066-4bce-a759-f8eac5bf5e05
0b4b09bf-0777-4fbf-9e1d-b5f8c9ee26b3,2023-01-10 17:45:53,1ebd38e8-6bfe-47a7-a2db-b18778893e35,a7ecb2f1-00dc-4238-a911-82602d3e779e
26f75625-8b43-45f3-8218-2a885ca497d9,2022-09-12 07:34:22,30fe2c90-256d-49be-95af-1a370c908b34,5b985d75-7c55-434d-bb79-da64b204c091
3997edbb-a75a-4c24-8954-1a62fae3ece8,2023-09-07 21:34:44,3232ac43-0c77-4605-81ed-32236b95395b,77e07e54-0d09-441c-bddc-8b3c3b9a938d
